song_id,filename,language,path
5347,english_magna_04749.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04749.mp3
5348,english_magna_04750.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04750.mp3
5349,english_magna_04751.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04751.mp3
5350,english_magna_04752.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04752.mp3
5351,english_magna_04753.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04753.mp3
5352,english_magna_04754.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04754.mp3
5353,english_magna_04755.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04755.mp3
5354,english_magna_04756.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04756.mp3
5355,english_magna_04757.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04757.mp3
5356,english_magna_04758.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04758.mp3
5357,english_magna_04759.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04759.mp3
5358,english_magna_04760.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04760.mp3
5359,english_magna_04761.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04761.mp3
5360,english_magna_04762.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04762.mp3
5361,english_magna_04763.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04763.mp3
5362,english_magna_04764.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04764.mp3
5363,english_magna_04765.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04765.mp3
5364,english_magna_04766.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04766.mp3
5365,english_magna_04767.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04767.mp3
5366,english_magna_04768.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04768.mp3
5367,english_magna_04769.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04769.mp3
5368,english_magna_04770.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04770.mp3
5369,english_magna_04771.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04771.mp3
5370,english_magna_04772.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04772.mp3
5371,english_magna_04773.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04773.mp3
5372,english_magna_04774.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04774.mp3
5373,english_magna_04775.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04775.mp3
5374,english_magna_04776.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04776.mp3
5375,english_magna_04777.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04777.mp3
5376,english_magna_04778.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04778.mp3
5377,english_magna_04779.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04779.mp3
5378,english_magna_04780.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04780.mp3
5379,english_magna_04781.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04781.mp3
5380,english_magna_04782.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04782.mp3
5381,english_magna_04783.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04783.mp3
5382,english_magna_04784.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04784.mp3
5383,english_magna_04785.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04785.mp3
5384,english_magna_04786.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04786.mp3
5385,english_magna_04787.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04787.mp3
5386,english_magna_04788.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04788.mp3
5387,english_magna_04789.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04789.mp3
5388,english_magna_04790.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04790.mp3
5389,english_magna_04791.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04791.mp3
5390,english_magna_04792.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04792.mp3
5391,english_magna_04793.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04793.mp3
5392,english_magna_04794.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04794.mp3
5393,english_magna_04795.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04795.mp3
5394,english_magna_04796.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04796.mp3
5395,english_magna_04797.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04797.mp3
5396,english_magna_04798.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04798.mp3
5397,english_magna_04799.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04799.mp3
5398,english_magna_04800.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04800.mp3
5399,english_magna_04801.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04801.mp3
5400,english_magna_04802.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04802.mp3
5401,english_magna_04803.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04803.mp3
5402,english_magna_04804.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04804.mp3
5403,english_magna_04805.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04805.mp3
5404,english_magna_04806.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04806.mp3
5405,english_magna_04807.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04807.mp3
5406,english_magna_04808.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04808.mp3
5407,english_magna_04809.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04809.mp3
5408,english_magna_04810.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04810.mp3
5409,english_magna_04811.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04811.mp3
5410,english_magna_04812.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04812.mp3
5411,english_magna_04813.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04813.mp3
5412,english_magna_04814.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04814.mp3
5413,english_magna_04815.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04815.mp3
5414,english_magna_04816.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04816.mp3
5415,english_magna_04817.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04817.mp3
5416,english_magna_04818.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04818.mp3
5417,english_magna_04819.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04819.mp3
5418,english_magna_04820.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04820.mp3
5419,english_magna_04821.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04821.mp3
5420,english_magna_04822.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04822.mp3
5421,english_magna_04823.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04823.mp3
5422,english_magna_04824.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04824.mp3
5423,english_magna_04825.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04825.mp3
5424,english_magna_04826.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04826.mp3
5425,english_magna_04827.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04827.mp3
5426,english_magna_04828.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04828.mp3
5427,english_magna_04829.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04829.mp3
5428,english_magna_04830.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04830.mp3
5429,english_magna_04831.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04831.mp3
5430,english_magna_04832.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04832.mp3
5431,english_magna_04833.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04833.mp3
5432,english_magna_04834.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04834.mp3
5433,english_magna_04835.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04835.mp3
5434,english_magna_04836.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04836.mp3
5435,english_magna_04837.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04837.mp3
5436,english_magna_04838.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04838.mp3
5437,english_magna_04839.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04839.mp3
5438,english_magna_04840.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04840.mp3
5439,english_magna_04841.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04841.mp3
5440,english_magna_04842.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04842.mp3
5441,english_magna_04843.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04843.mp3
5442,english_magna_04844.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04844.mp3
5443,english_magna_04845.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04845.mp3
5444,english_magna_04846.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04846.mp3
5445,english_magna_04847.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04847.mp3
5446,english_magna_04848.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04848.mp3
5447,english_magna_04849.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04849.mp3
5448,english_magna_04850.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04850.mp3
5449,english_magna_04851.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04851.mp3
5450,english_magna_04852.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04852.mp3
5451,english_magna_04853.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04853.mp3
5452,english_magna_04854.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04854.mp3
5453,english_magna_04855.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04855.mp3
5454,english_magna_04856.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04856.mp3
5455,english_magna_04857.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04857.mp3
5456,english_magna_04858.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04858.mp3
5457,english_magna_04859.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04859.mp3
5458,english_magna_04860.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04860.mp3
5459,english_magna_04861.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04861.mp3
5460,english_magna_04862.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04862.mp3
5461,english_magna_04863.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04863.mp3
5462,english_magna_04864.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04864.mp3
5463,english_magna_04865.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04865.mp3
5464,english_magna_04866.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04866.mp3
5465,english_magna_04867.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04867.mp3
5466,english_magna_04868.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04868.mp3
5467,english_magna_04869.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04869.mp3
5468,english_magna_04870.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04870.mp3
5469,english_magna_04871.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04871.mp3
5470,english_magna_04872.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04872.mp3
5471,english_magna_04873.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04873.mp3
5472,english_magna_04874.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04874.mp3
5473,english_magna_04875.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04875.mp3
5474,english_magna_04876.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04876.mp3
5475,english_magna_04877.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04877.mp3
5476,english_magna_04878.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04878.mp3
5477,english_magna_04879.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04879.mp3
5478,english_magna_04880.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04880.mp3
5479,english_magna_04881.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04881.mp3
5480,english_magna_04882.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04882.mp3
5481,english_magna_04883.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04883.mp3
5482,english_magna_04884.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04884.mp3
5483,english_magna_04885.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04885.mp3
5484,english_magna_04886.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04886.mp3
5485,english_magna_04887.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04887.mp3
5486,english_magna_04888.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04888.mp3
5487,english_magna_04889.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04889.mp3
5488,english_magna_04890.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04890.mp3
5489,english_magna_04891.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04891.mp3
5490,english_magna_04892.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04892.mp3
5491,english_magna_04893.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04893.mp3
5492,english_magna_04894.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04894.mp3
5493,english_magna_04895.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04895.mp3
5494,english_magna_04896.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04896.mp3
5495,english_magna_04897.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04897.mp3
5496,english_magna_04898.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04898.mp3
5497,english_magna_04899.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04899.mp3
5498,english_magna_04900.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04900.mp3
5499,english_magna_04901.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04901.mp3
5500,english_magna_04902.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04902.mp3
5501,english_magna_04903.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04903.mp3
5502,english_magna_04904.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04904.mp3
5503,english_magna_04905.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04905.mp3
5504,english_magna_04906.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04906.mp3
5505,english_magna_04907.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04907.mp3
5506,english_magna_04908.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04908.mp3
5507,english_magna_04909.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04909.mp3
5508,english_magna_04910.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04910.mp3
5509,english_magna_04911.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04911.mp3
5510,english_magna_04912.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04912.mp3
5511,english_magna_04913.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04913.mp3
5512,english_magna_04914.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04914.mp3
5513,english_magna_04915.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04915.mp3
5514,english_magna_04916.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04916.mp3
5515,english_magna_04917.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04917.mp3
5516,english_magna_04918.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04918.mp3
5517,english_magna_04919.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04919.mp3
5518,english_magna_04920.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04920.mp3
5519,english_magna_04921.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04921.mp3
5520,english_magna_04922.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04922.mp3
5521,english_magna_04923.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04923.mp3
5522,english_magna_04924.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04924.mp3
5523,english_magna_04925.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04925.mp3
5524,english_magna_04926.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04926.mp3
5525,english_magna_04927.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04927.mp3
5526,english_magna_04928.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04928.mp3
5527,english_magna_04929.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04929.mp3
5528,english_magna_04930.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04930.mp3
5529,english_magna_04931.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04931.mp3
5530,english_magna_04932.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04932.mp3
5531,english_magna_04933.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04933.mp3
5532,english_magna_04934.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04934.mp3
5533,english_magna_04935.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04935.mp3
5534,english_magna_04936.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04936.mp3
5535,english_magna_04937.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04937.mp3
5536,english_magna_04938.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04938.mp3
5537,english_magna_04939.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04939.mp3
5538,english_magna_04940.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04940.mp3
5539,english_magna_04941.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04941.mp3
5540,english_magna_04942.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04942.mp3
5541,english_magna_04943.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04943.mp3
5542,english_magna_04944.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04944.mp3
5543,english_magna_04945.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04945.mp3
5544,english_magna_04946.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04946.mp3
5545,english_magna_04947.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04947.mp3
5546,english_magna_04948.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04948.mp3
5547,english_magna_04949.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04949.mp3
5548,english_magna_04950.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04950.mp3
5549,english_magna_04951.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04951.mp3
5550,english_magna_04952.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04952.mp3
5551,english_magna_04953.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04953.mp3
5552,english_magna_04954.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04954.mp3
5553,english_magna_04955.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04955.mp3
5554,english_magna_04956.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04956.mp3
5555,english_magna_04957.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04957.mp3
5556,english_magna_04958.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04958.mp3
5557,english_magna_04959.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04959.mp3
5558,english_magna_04960.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04960.mp3
5559,english_magna_04961.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04961.mp3
5560,english_magna_04962.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04962.mp3
5561,english_magna_04963.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04963.mp3
5562,english_magna_04964.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04964.mp3
5563,english_magna_04965.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04965.mp3
5564,english_magna_04966.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04966.mp3
5565,english_magna_04967.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04967.mp3
5566,english_magna_04968.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04968.mp3
5567,english_magna_04969.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04969.mp3
5568,english_magna_04970.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04970.mp3
5569,english_magna_04971.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04971.mp3
5570,english_magna_04972.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04972.mp3
5571,english_magna_04973.mp3,english,C:\Users\ASUS VivoBook\msc\CSE715\project\data\audio\english\english_magna_04973.mp3
